group_name,run_id,run_directory,source_file,relative_path,category,extension,size_bytes,line_count,modified_time_iso,sha256
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.lidar_tracking.476004.csv,202607271131/trace/events/perception.lidar_tracking.476004.csv,trace_events,.csv,81841,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.multi_sensor_fusion.476004.csv,202607271131/trace/events/perception.multi_sensor_fusion.476004.csv,trace_events,.csv,129555,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.pointcloud_ground_detection.476004.csv,202607271131/trace/events/perception.pointcloud_ground_detection.476004.csv,trace_events,.csv,93086,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.pointcloud_map_based_roi.476004.csv,202607271131/trace/events/perception.pointcloud_map_based_roi.476004.csv,trace_events,.csv,91170,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.pointcloud_preprocess.476004.csv,202607271131/trace/events/perception.pointcloud_preprocess.476004.csv,trace_events,.csv,88997,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/perception.radar_detection.476004.csv,202607271131/trace/events/perception.radar_detection.476004.csv,trace_events,.csv,83492,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/planning.476000.csv,202607271131/trace/events/planning.476000.csv,trace_events,.csv,666406,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/events/prediction.475996.csv,202607271131/trace/events/prediction.475996.csv,trace_events,.csv,453984,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/fusion_inputs/perception.multi_sensor_fusion.476004.csv,202607271131/trace/fusion_inputs/perception.multi_sensor_fusion.476004.csv,trace_fusion_inputs,.csv,89790,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/control.476002.csv,202607271131/trace/message_context/control.476002.csv,trace_message_context,.csv,1154900,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/guardian.475998.csv,202607271131/trace/message_context/guardian.475998.csv,trace_message_context,.csv,1155517,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.lidar_detection.476004.csv,202607271131/trace/message_context/perception.lidar_detection.476004.csv,trace_message_context,.csv,126075,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.lidar_detection_filter.476004.csv,202607271131/trace/message_context/perception.lidar_detection_filter.476004.csv,trace_message_context,.csv,127132,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.lidar_tracking.476004.csv,202607271131/trace/message_context/perception.lidar_tracking.476004.csv,trace_message_context,.csv,123602,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.multi_sensor_fusion.476004.csv,202607271131/trace/message_context/perception.multi_sensor_fusion.476004.csv,trace_message_context,.csv,191833,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.pointcloud_ground_detection.476004.csv,202607271131/trace/message_context/perception.pointcloud_ground_detection.476004.csv,trace_message_context,.csv,143011,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.pointcloud_map_based_roi.476004.csv,202607271131/trace/message_context/perception.pointcloud_map_based_roi.476004.csv,trace_message_context,.csv,139061,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.pointcloud_preprocess.476004.csv,202607271131/trace/message_context/perception.pointcloud_preprocess.476004.csv,trace_message_context,.csv,139422,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/perception.radar_detection.476004.csv,202607271131/trace/message_context/perception.radar_detection.476004.csv,trace_message_context,.csv,123594,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/planning.476000.csv,202607271131/trace/message_context/planning.476000.csv,trace_message_context,.csv,115592,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/message_context/prediction.475996.csv,202607271131/trace/message_context/prediction.475996.csv,trace_message_context,.csv,120799,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271131/trace/trace_anchor/perception.476004.csv,202607271131/trace/trace_anchor/perception.476004.csv,trace_anchor,.csv,88018,-1,2026-07-27T17:24:16+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/collect_time.txt,202607271202/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/log/localization.log.INFO.20260727-120037.597370,202607271202/log/localization.log.INFO.20260727-120037.597370,localization_log,.597370,102747,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/log/perception.log.INFO.20260727-120044.597402,202607271202/log/perception.log.INFO.20260727-120044.597402,perception_log,.597402,1861272,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/log/planning.log.INFO.20260727-120039.597378,202607271202/log/planning.log.INFO.20260727-120039.597378,planning_log,.597378,73092872,-1,2026-07-27T17:24:44+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/log/prediction.log.INFO.20260727-120039.597374,202607271202/log/prediction.log.INFO.20260727-120039.597374,prediction_log,.597374,74561,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/log/scb_control_delay_20260727120015_720898.csv,202607271202/log/scb_control_delay_20260727120015_720898.csv,control_delay_evidence,.csv,2183,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/control.597380.csv,202607271202/trace/events/control.597380.csv,trace_events,.csv,3667107,-1,2026-07-27T17:24:28+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/guardian.597376.csv,202607271202/trace/events/guardian.597376.csv,trace_events,.csv,608400,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.lidar_detection.597402.csv,202607271202/trace/events/perception.lidar_detection.597402.csv,trace_events,.csv,65703,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.lidar_detection_filter.597402.csv,202607271202/trace/events/perception.lidar_detection_filter.597402.csv,trace_events,.csv,69756,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.lidar_tracking.597402.csv,202607271202/trace/events/perception.lidar_tracking.597402.csv,trace_events,.csv,65366,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.multi_sensor_fusion.597402.csv,202607271202/trace/events/perception.multi_sensor_fusion.597402.csv,trace_events,.csv,103132,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.pointcloud_ground_detection.597402.csv,202607271202/trace/events/perception.pointcloud_ground_detection.597402.csv,trace_events,.csv,74252,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.pointcloud_map_based_roi.597402.csv,202607271202/trace/events/perception.pointcloud_map_based_roi.597402.csv,trace_events,.csv,72522,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.pointcloud_preprocess.597402.csv,202607271202/trace/events/perception.pointcloud_preprocess.597402.csv,trace_events,.csv,70793,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/perception.radar_detection.597402.csv,202607271202/trace/events/perception.radar_detection.597402.csv,trace_events,.csv,66030,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/planning.597378.csv,202607271202/trace/events/planning.597378.csv,trace_events,.csv,544733,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/events/prediction.597374.csv,202607271202/trace/events/prediction.597374.csv,trace_events,.csv,360636,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/fusion_inputs/perception.multi_sensor_fusion.597402.csv,202607271202/trace/fusion_inputs/perception.multi_sensor_fusion.597402.csv,trace_fusion_inputs,.csv,71628,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/control.597380.csv,202607271202/trace/message_context/control.597380.csv,trace_message_context,.csv,911835,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/guardian.597376.csv,202607271202/trace/message_context/guardian.597376.csv,trace_message_context,.csv,911938,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.lidar_detection.597402.csv,202607271202/trace/message_context/perception.lidar_detection.597402.csv,trace_message_context,.csv,100373,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.lidar_detection_filter.597402.csv,202607271202/trace/message_context/perception.lidar_detection_filter.597402.csv,trace_message_context,.csv,101395,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.lidar_tracking.597402.csv,202607271202/trace/message_context/perception.lidar_tracking.597402.csv,trace_message_context,.csv,98749,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.multi_sensor_fusion.597402.csv,202607271202/trace/message_context/perception.multi_sensor_fusion.597402.csv,trace_message_context,.csv,152531,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.pointcloud_ground_detection.597402.csv,202607271202/trace/message_context/perception.pointcloud_ground_detection.597402.csv,trace_message_context,.csv,114103,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.pointcloud_map_based_roi.597402.csv,202607271202/trace/message_context/perception.pointcloud_map_based_roi.597402.csv,trace_message_context,.csv,110645,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.pointcloud_preprocess.597402.csv,202607271202/trace/message_context/perception.pointcloud_preprocess.597402.csv,trace_message_context,.csv,110932,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/perception.radar_detection.597402.csv,202607271202/trace/message_context/perception.radar_detection.597402.csv,trace_message_context,.csv,97497,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/planning.597378.csv,202607271202/trace/message_context/planning.597378.csv,trace_message_context,.csv,92085,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/message_context/prediction.597374.csv,202607271202/trace/message_context/prediction.597374.csv,trace_message_context,.csv,95674,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271202/trace/trace_anchor/perception.597402.csv,202607271202/trace/trace_anchor/perception.597402.csv,trace_anchor,.csv,69880,-1,2026-07-27T17:24:26+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/collect_time.txt,202607271206/collect_time.txt,collection_window,.txt,63,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/log/localization.log.INFO.20260727-120456.657888,202607271206/log/localization.log.INFO.20260727-120456.657888,localization_log,.657888,160366,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/log/perception.log.INFO.20260727-120504.657901,202607271206/log/perception.log.INFO.20260727-120504.657901,perception_log,.657901,2852418,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/log/planning.log.INFO.20260727-120458.657896,202607271206/log/planning.log.INFO.20260727-120458.657896,planning_log,.657896,117980638,-1,2026-07-27T17:25:00+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/log/prediction.log.INFO.20260727-120457.657892,202607271206/log/prediction.log.INFO.20260727-120457.657892,prediction_log,.657892,93929,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/log/scb_control_delay_20260727120437_710463.csv,202607271206/log/scb_control_delay_20260727120437_710463.csv,control_delay_evidence,.csv,2182,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/control.657898.csv,202607271206/trace/events/control.657898.csv,trace_events,.csv,5824243,-1,2026-07-27T17:24:38+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/guardian.657894.csv,202607271206/trace/events/guardian.657894.csv,trace_events,.csv,965489,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.lidar_detection.657901.csv,202607271206/trace/events/perception.lidar_detection.657901.csv,trace_events,.csv,104077,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.lidar_detection_filter.657901.csv,202607271206/trace/events/perception.lidar_detection_filter.657901.csv,trace_events,.csv,110305,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.lidar_tracking.657901.csv,202607271206/trace/events/perception.lidar_tracking.657901.csv,trace_events,.csv,103185,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.multi_sensor_fusion.657901.csv,202607271206/trace/events/perception.multi_sensor_fusion.657901.csv,trace_events,.csv,160643,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.pointcloud_ground_detection.657901.csv,202607271206/trace/events/perception.pointcloud_ground_detection.657901.csv,trace_events,.csv,117846,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.pointcloud_map_based_roi.657901.csv,202607271206/trace/events/perception.pointcloud_map_based_roi.657901.csv,trace_events,.csv,115102,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.pointcloud_preprocess.657901.csv,202607271206/trace/events/perception.pointcloud_preprocess.657901.csv,trace_events,.csv,112358,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/perception.radar_detection.657901.csv,202607271206/trace/events/perception.radar_detection.657901.csv,trace_events,.csv,100736,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/planning.657896.csv,202607271206/trace/events/planning.657896.csv,trace_events,.csv,852978,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/events/prediction.657892.csv,202607271206/trace/events/prediction.657892.csv,trace_events,.csv,569994,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/fusion_inputs/perception.multi_sensor_fusion.657901.csv,202607271206/trace/fusion_inputs/perception.multi_sensor_fusion.657901.csv,trace_fusion_inputs,.csv,112008,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/control.657898.csv,202607271206/trace/message_context/control.657898.csv,trace_message_context,.csv,1447697,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/guardian.657894.csv,202607271206/trace/message_context/guardian.657894.csv,trace_message_context,.csv,1447527,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.lidar_detection.657901.csv,202607271206/trace/message_context/perception.lidar_detection.657901.csv,trace_message_context,.csv,158919,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.lidar_detection_filter.657901.csv,202607271206/trace/message_context/perception.lidar_detection_filter.657901.csv,trace_message_context,.csv,160252,-1,2026-07-27T17:24:36+08:00,SKIPPED
delay_300ms,202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271206/trace/message_context/perception.lidar_tracking.657901.csv,202607271206/trace/message_context/perception.lidar_tracking.657901.csv,trace_message_context,.csv,155802,-1,2026-07-27T17:24:36+08:00,SKIPPED
