control_seq,control_time,planning_seq_used,planning_pub_time,planning_lidar_timestamp,planning_data_age_at_control_ms,planning_reuse_count,throttle,brake,steering
13999,1788414586.369486570,978,1788414586.356456995,1788414586131201450,238.285065,10,28.683421900,0.000000000,-7.765979324
14000,1788414586.379289150,978,1788414586.356456995,1788414586131201450,248.087645,10,29.415330278,0.000000000,-7.637698995
14001,1788414586.389172316,978,1788414586.356456995,1788414586131201450,257.970810,10,29.393018194,0.000000000,-7.557306781
14002,1788414586.399259806,978,1788414586.356456995,1788414586131201450,268.058300,10,30.102064400,0.000000000,-7.517793742
14003,1788414586.409427404,978,1788414586.356456995,1788414586131201450,278.225899,10,30.085950415,0.000000000,-7.505728015
14004,1788414586.419383287,978,1788414586.356456995,1788414586131201450,288.181782,10,30.676991940,0.000000000,-7.508390299
14005,1788414586.429338932,978,1788414586.356456995,1788414586131201450,298.137426,10,30.662672350,0.000000000,-7.516617836
14006,1788414586.439350843,978,1788414586.356456995,1788414586131201450,308.149338,10,29.231617843,0.000000000,-7.523673692
14007,1788414586.449493647,978,1788414586.356456995,1788414586131201450,318.292141,10,27.096861438,0.000000000,-7.537690688
14008,1788414586.459341049,978,1788414586.356456995,1788414586131201450,328.139544,10,27.808769738,0.000000000,-7.573881193
14009,1788414586.469514608,979,1788414586.464408159,1788414586231147255,238.367319,10,27.739257193,0.000000000,-7.623153173
14010,1788414586.479187489,979,1788414586.464408159,1788414586231147255,248.040199,10,28.454601704,0.000000000,-7.667005989
14011,1788414586.489266872,979,1788414586.464408159,1788414586231147255,258.119583,10,28.429797072,0.000000000,-7.698160042
14012,1788414586.499233007,979,1788414586.464408159,1788414586231147255,268.085718,10,29.147333888,0.000000000,-7.715957319
14013,1788414586.509314537,979,1788414586.464408159,1788414586231147255,278.167248,10,29.124721560,0.000000000,-7.723536176
14014,1788414586.519240618,979,1788414586.464408159,1788414586231147255,288.093328,10,29.840549975,0.000000000,-7.724842108
14015,1788414586.529379606,979,1788414586.464408159,1788414586231147255,298.232317,10,29.820797058,0.000000000,-7.723153445
14016,1788414586.539468050,979,1788414586.464408159,1788414586231147255,308.320761,10,28.407926548,0.000000000,-7.718959512
14017,1788414586.549340963,979,1788414586.464408159,1788414586231147255,318.193674,10,26.063532013,0.000000000,-7.685523448
14018,1788414586.559465647,979,1788414586.464408159,1788414586231147255,328.318357,10,26.841780261,0.000000000,-7.594736627
14019,1788414586.569615841,980,1788414586.563036203,1788414586331117546,238.498211,10,26.645410648,0.000000000,-7.477006690
14020,1788414586.579358101,980,1788414586.563036203,1788414586331117546,248.240471,10,27.419757542,0.000000000,-7.378111798
14021,1788414586.589260817,980,1788414586.563036203,1788414586331117546,258.143187,10,27.390799848,0.000000000,-7.312578206
14022,1788414586.599365234,980,1788414586.563036203,1788414586331117546,268.247604,10,28.160684933,0.000000000,-7.277961012
14023,1788414586.609461784,980,1788414586.563036203,1788414586331117546,278.344154,10,28.134084456,0.000000000,-7.265313095
14024,1788414586.619191408,980,1788414586.563036203,1788414586331117546,288.073778,10,28.906326759,0.000000000,-7.265218814
14025,1788414586.629208565,980,1788414586.563036203,1788414586331117546,298.090935,10,28.882083500,0.000000000,-7.270472881
14026,1788414586.639246941,980,1788414586.563036203,1788414586331117546,308.129311,10,29.656683021,0.000000000,-7.276650986
14027,1788414586.649231911,980,1788414586.563036203,1788414586331117546,318.114281,10,25.074462843,0.000000000,-7.256014912
14028,1788414586.659363031,980,1788414586.563036203,1788414586331117546,328.245401,10,25.852859420,0.000000000,-7.178035616
14029,1788414586.669520617,981,1788414586.659668922,1788414586432212392,237.308025,12,25.734081781,0.000000000,-7.071244193
14030,1788414586.679313898,981,1788414586.659668922,1788414586432212392,247.101307,12,26.521304378,0.000000000,-6.981920319
14031,1788414586.689422607,981,1788414586.659668922,1788414586432212392,257.210016,12,26.490021619,0.000000000,-6.924040891
14032,1788414586.699529886,981,1788414586.659668922,1788414586432212392,267.317295,12,27.274287585,0.000000000,-6.894306513
14033,1788414586.709520102,981,1788414586.659668922,1788414586432212392,277.307510,12,27.245981407,0.000000000,-6.884116727
14034,1788414586.719612360,981,1788414586.659668922,1788414586432212392,287.399769,12,28.022815086,0.000000000,-6.884823293
14035,1788414586.729252577,981,1788414586.659668922,1788414586432212392,297.039986,12,27.996883897,0.000000000,-6.889970420
14036,1788414586.739485025,981,1788414586.659668922,1788414586432212392,307.272434,12,26.908517842,0.000000000,-6.894261221
14037,1788414586.749536276,981,1788414586.659668922,1788414586432212392,317.323685,12,24.410583300,0.000000000,-6.891208532
14038,1788414586.759251595,981,1788414586.659668922,1788414586432212392,327.039003,12,25.232601121,0.000000000,-6.878325590
14039,1788414586.769371986,981,1788414586.659668922,1788414586432212392,337.159395,12,25.198048766,0.000000000,-6.861532615
14040,1788414586.779515028,981,1788414586.659668922,1788414586432212392,347.302437,12,25.987829705,0.000000000,-6.847377933
14041,1788414586.789496422,982,1788414586.786751986,1788414586531053994,258.442402,11,26.036947053,0.000000000,-6.837738953
14042,1788414586.799392462,982,1788414586.786751986,1788414586531053994,268.338442,11,26.829102179,0.000000000,-6.832031713
14043,1788414586.809416294,982,1788414586.786751986,1788414586531053994,278.362274,11,26.799419616,0.000000000,-6.829227408
14044,1788414586.819403410,982,1788414586.786751986,1788414586531053994,288.349390,11,27.582586174,0.000000000,-6.828371793
14045,1788414586.829310656,982,1788414586.786751986,1788414586531053994,298.256636,11,27.555862297,0.000000000,-6.828561569
14046,1788414586.839679956,982,1788414586.786751986,1788414586531053994,308.625937,11,26.742747780,0.000000000,-6.827688537
14047,1788414586.849424601,982,1788414586.786751986,1788414586531053994,318.370581,11,24.197289912,0.000000000,-6.791477398
14048,1788414586.859376907,982,1788414586.786751986,1788414586531053994,328.322887,11,25.038795446,0.000000000,-6.683695034
14049,1788414586.873073339,982,1788414586.786751986,1788414586531053994,342.019320,11,25.004205914,0.000000000,-6.540939460
14050,1788414586.883247137,982,1788414586.786751986,1788414586531053994,352.193117,11,25.800949014,0.000000000,-6.419876199
14051,1788414586.889293194,982,1788414586.786751986,1788414586531053994,358.239174,11,25.768815288,0.000000000,-6.338987993
14052,1788414586.899455547,983,1788414586.884237051,1788414586636215825,263.239622,10,26.424923813,0.000000000,-6.297749460
14053,1788414586.909186125,983,1788414586.884237051,1788414586636215825,272.970200,10,26.395259321,0.000000000,-6.287707956
14054,1788414586.919348478,983,1788414586.884237051,1788414586636215825,283.132553,10,27.197303165,0.000000000,-6.295381719
14055,1788414586.929562092,983,1788414586.884237051,1788414586636215825,293.346167,10,27.170629800,0.000000000,-6.308605459
14056,1788414586.939185619,983,1788414586.884237051,1788414586636215825,302.969694,10,26.577991148,0.000000000,-6.319529982
14057,1788414586.949296713,983,1788414586.884237051,1788414586636215825,313.080788,10,23.990355118,0.000000000,-6.294383936
14058,1788414586.964824438,983,1788414586.884237051,1788414586636215825,328.608513,10,24.839476172,0.000000000,-6.199581912
14059,1788414586.968859434,983,1788414586.884237051,1788414586636215825,332.643509,10,24.803419013,0.000000000,-6.069732367
14060,1788414586.978945732,983,1788414586.884237051,1788414586636215825,342.729807,10,25.620985066,0.000000000,-5.958241516
14061,1788414586.988976240,983,1788414586.884237051,1788414586636215825,352.760315,10,25.589534276,0.000000000,-5.883062696
14062,1788414586.998975992,984,1788414586.995484114,1788414586731315959,267.660141,9,28.032392842,0.000000000,-5.842583790
14063,1788414587.008947849,984,1788414586.995484114,1788414586731315959,277.631998,9,28.003984757,0.000000000,-5.827307088
14064,1788414587.019099474,984,1788414586.995484114,1788414586731315959,287.783623,9,28.793230895,0.000000000,-5.826692012
14065,1788414587.029023886,984,1788414586.995484114,1788414586731315959,297.708035,9,28.767260375,0.000000000,-5.832452570
14066,1788414587.039158106,984,1788414586.995484114,1788414586731315959,307.842255,9,28.197202235,0.000000000,-5.838239653
14067,1788414587.048978329,984,1788414586.995484114,1788414586731315959,317.662477,9,25.665293831,0.000000000,-5.813182268
14068,1788414587.058895588,984,1788414586.995484114,1788414586731315959,327.579737,9,26.463274205,0.000000000,-5.726315049
14069,1788414587.068937063,984,1788414586.995484114,1788414586731315959,337.621212,9,26.430053279,0.000000000,-5.608490968
14070,1788414587.078809738,984,1788414586.995484114,1788414586731315959,347.493887,9,27.232842882,0.000000000,-5.507683697
14071,1788414587.089067698,985,1788414587.078015566,1788414586831204111,257.863522,8,27.181772458,0.000000000,-5.441426262
14072,1788414587.098746777,985,1788414587.078015566,1788414586831204111,267.542601,8,27.994083897,0.000000000,-5.409855297
14073,1788414587.108757257,985,1788414587.078015566,1788414586831204111,277.553082,8,27.966472438,0.000000000,-5.402613562
14074,1788414587.118634701,985,1788414587.078015566,1788414586831204111,287.430525,8,28.781295624,0.000000000,-5.407543149
14075,1788414587.129478455,985,1788414587.078015566,1788414586831204111,298.274279,8,28.756195913,0.000000000,-5.416373542
14076,1788414587.140950441,985,1788414587.078015566,1788414586831204111,309.746265,8,28.102812203,0.000000000,-5.423349870
14077,1788414587.148766279,985,1788414587.078015566,1788414586831204111,317.562103,8,25.546182948,0.000000000,-5.415491693
14078,1788414587.158859968,985,1788414587.078015566,1788414586831204111,327.655792,8,26.402574921,0.000000000,-5.382573515
14079,1788414587.169170141,986,1788414587.164414406,1788414586931459143,237.710953,11,26.346377761,0.000000000,-5.338754926
14080,1788414587.179051638,986,1788414587.164414406,1788414586931459143,247.592449,11,27.217967152,0.000000000,-5.303665687
14081,1788414587.188809633,986,1788414587.164414406,1788414586931459143,257.350445,11,27.217967152,0.000000000,-5.282327119
14082,1788414587.199423313,986,1788414587.164414406,1788414586931459143,267.964125,11,28.076986885,0.000000000,-5.272280095
14083,1788414587.210932016,986,1788414587.164414406,1788414586931459143,279.472828,11,28.076986885,0.000000000,-5.269592627
14084,1788414587.218923330,986,1788414587.164414406,1788414586931459143,287.464142,11,28.936006617,0.000000000,-5.270714090
14085,1788414587.228961468,986,1788414587.164414406,1788414586931459143,297.502279,11,28.936006617,0.000000000,-5.273164055
14086,1788414587.238736153,986,1788414587.164414406,1788414586931459143,307.276964,11,28.279183389,0.000000000,-5.261053880
14087,1788414587.248820066,986,1788414587.164414406,1788414586931459143,317.360878,11,25.723857544,0.000000000,-5.185018423
14088,1788414587.260926485,986,1788414587.164414406,1788414586931459143,329.467297,11,26.599720800,0.000000000,-5.023118468
14089,1788414587.268914938,986,1788414587.164414406,1788414586931459143,337.455750,11,26.599720800,0.000000000,-4.834370076
14090,1788414587.279224157,987,1788414587.267339706,1788414587031304600,247.919559,9,27.338075025,0.000000000,-4.683359693
14091,1788414587.288993835,987,1788414587.267339706,1788414587031304600,257.689238,9,27.338075025,0.000000000,-4.588656270
14092,1788414587.298974276,987,1788414587.267339706,1788414587031304600,267.669678,9,28.206844033,0.000000000,-4.542896459
14093,1788414587.308919668,987,1788414587.267339706,1788414587031304600,277.615070,9,28.206844033,0.000000000,-4.529602518
14094,1788414587.318800926,987,1788414587.267339706,1788414587031304600,287.496328,9,29.075613040,0.000000000,-4.533479298
14095,1788414587.328915596,987,1788414587.267339706,1788414587031304600,297.610998,9,29.075613040,0.000000000,-4.543646591
14096,1788414587.344856501,987,1788414587.267339706,1788414587031304600,313.551903,9,25.813406125,0.000000000,-4.525464191
14097,1788414587.350945711,987,1788414587.267339706,1788414587031304600,319.641113,9,25.813406125,0.000000000,-4.443077806
14098,1788414587.358978987,987,1788414587.267339706,1788414587031304600,327.674389,9,26.699209819,0.000000000,-4.326124286
14099,1788414587.369170427,988,1788414587.362419605,1788414587131538273,237.632275,10,26.606851055,0.000000000,-4.225364690
14100,1788414587.378943443,988,1788414587.362419605,1788414587131538273,247.405291,10,27.487619852,0.000000000,-4.159115405
14101,1788414587.388803959,988,1788414587.362419605,1788414587131538273,257.265806,10,27.487619852,0.000000000,-4.125383986
14102,1788414587.398936033,988,1788414587.362419605,1788414587131538273,267.397881,10,28.360828092,0.000000000,-4.114074423
14103,1788414587.408882141,988,1788414587.362419605,1788414587131538273,277.343988,10,28.360828092,0.000000000,-4.115168015
14104,1788414587.419055939,988,1788414587.362419605,1788414587131538273,287.517786,10,29.234036332,0.000000000,-4.121242207
14105,1788414587.429082155,988,1788414587.362419605,1788414587131538273,297.544003,10,29.234036332,0.000000000,-4.127874635
14106,1788414587.438921690,988,1788414587.362419605,1788414587131538273,307.383537,10,28.541789478,0.000000000,-4.131801336
14107,1788414587.448946953,988,1788414587.362419605,1788414587131538273,317.408800,10,25.928434741,0.000000000,-4.106404189
14108,1788414587.459122181,988,1788414587.362419605,1788414587131538273,327.584028,10,26.818764712,0.000000000,-4.024461650
14109,1788414587.469016314,989,1788414587.461729288,1788414587230977516,238.038778,10,26.601041943,0.000000000,-3.896821603
14110,1788414587.479133368,989,1788414587.461729288,1788414587230977516,248.155832,10,27.485848100,0.000000000,-3.746456828
14111,1788414587.488690138,989,1788414587.461729288,1788414587230977516,257.712603,10,27.485848100,0.000000000,-3.606925419
14112,1788414587.498712301,989,1788414587.461729288,1788414587230977516,267.734766,10,28.362981986,0.000000000,-3.507688800
14113,1788414587.508967400,989,1788414587.461729288,1788414587230977516,277.989864,10,28.362981986,0.000000000,-3.450932372
14114,1788414587.518841743,989,1788414587.461729288,1788414587230977516,287.864208,10,29.240115872,0.000000000,-3.426714128
14115,1788414587.529179811,989,1788414587.461729288,1788414587230977516,298.202276,10,29.240115872,0.000000000,-3.422492339
14116,1788414587.538946152,989,1788414587.461729288,1788414587230977516,307.968616,10,28.548500291,0.000000000,-3.426769073
14117,1788414587.549122334,989,1788414587.461729288,1788414587230977516,318.144798,10,25.902747423,0.000000000,-3.408723755
14118,1788414587.558985710,989,1788414587.461729288,1788414587230977516,328.008175,10,26.797080013,0.000000000,-3.339351435
14119,1788414587.569130182,990,1788414587.559329510,1788414587331287653,237.842560,10,28.431776855,0.000000000,-3.246007027
14120,1788414587.578832865,990,1788414587.559329510,1788414587331287653,247.545242,10,29.304886418,0.000000000,-3.171887214
14121,1788414587.588976860,990,1788414587.559329510,1788414587331287653,257.689238,10,29.304886418,0.000000000,-3.127639379
14122,1788414587.599032879,990,1788414587.559329510,1788414587331287653,267.745256,10,30.140239258,0.000000000,-3.107381934
14123,1788414587.609002829,990,1788414587.559329510,1788414587331287653,277.715206,10,30.140239258,0.000000000,-3.102482272
14124,1788414587.618884087,990,1788414587.559329510,1788414587331287653,287.596464,10,30.828143762,0.000000000,-3.105349739
14125,1788414587.628939152,990,1788414587.559329510,1788414587331287653,297.651529,10,30.828143762,0.000000000,-3.110777725
14126,1788414587.639096737,990,1788414587.559329510,1788414587331287653,307.809114,10,30.182307869,0.000000000,-3.114867271
14127,1788414587.648780107,990,1788414587.559329510,1788414587331287653,317.492485,10,27.574210185,0.000000000,-3.096130621
14128,1788414587.658922434,990,1788414587.559329510,1788414587331287653,327.634811,10,28.464920048,0.000000000,-3.033189321
14129,1788414587.669143915,991,1788414587.663094759,1788414587431728979,237.415075,10,28.428305412,0.000000000,-2.949130921
14130,1788414587.679136038,991,1788414587.663094759,1788414587431728979,247.407198,10,29.319884956,0.000000000,-2.878959082
14131,1788414587.688834667,991,1788414587.663094759,1788414587431728979,257.105827,10,29.319884956,0.000000000,-2.833298646
14132,1788414587.699362040,991,1788414587.663094759,1788414587431728979,267.633200,10,30.166608394,0.000000000,-2.809716509
14133,1788414587.709196329,991,1788414587.663094759,1788414587431728979,277.467489,10,30.166608394,0.000000000,-2.801531849
14134,1788414587.719089270,991,1788414587.663094759,1788414587431728979,287.360430,10,30.869065004,0.000000000,-2.801971645
14135,1788414587.729161978,991,1788414587.663094759,1788414587431728979,297.433138,10,30.869065004,0.000000000,-2.805956706
14136,1788414587.739392996,991,1788414587.663094759,1788414587431728979,307.664156,10,30.097112577,0.000000000,-2.809329008
14137,1788414587.751146555,991,1788414587.663094759,1788414587431728979,319.417715,10,27.429909945,0.000000000,-2.789495966
14138,1788414587.759045601,991,1788414587.663094759,1788414587431728979,327.316761,10,28.340742782,0.000000000,-2.724020560
14139,1788414587.769068956,992,1788414587.762181520,1788414587531545233,237.523556,10,28.259330627,0.000000000,-2.636219003
14140,1788414587.778913736,992,1788414587.762181520,1788414587531545233,247.368336,10,29.170173844,0.000000000,-2.561749891
14141,1788414587.789056063,992,1788414587.762181520,1788414587531545233,257.510662,10,29.170173844,0.000000000,-2.512157138
14142,1788414587.798909903,992,1788414587.762181520,1788414587531545233,267.364502,10,30.063831624,0.000000000,-2.485803581
14143,1788414587.808879137,992,1788414587.762181520,1788414587531545233,277.333736,10,30.063831624,0.000000000,-2.476048946
14144,1788414587.819067955,992,1788414587.762181520,1788414587531545233,287.522554,10,30.781465673,0.000000000,-2.475830014
14145,1788414587.829116583,992,1788414587.762181520,1788414587531545233,297.571182,10,30.781465673,0.000000000,-2.479711362
14146,1788414587.839077473,992,1788414587.762181520,1788414587531545233,307.532072,10,31.308631049,0.000000000,-2.484197590
14147,1788414587.849291801,992,1788414587.762181520,1788414587531545233,317.746401,10,28.946560912,0.000000000,-2.475267866
14148,1788414587.859016657,992,1788414587.762181520,1788414587531545233,327.471256,10,29.858568596,0.000000000,-2.438306767
14149,1788414587.869000673,993,1788414587.863806725,1788414587631763998,237.236738,11,29.755981832,0.000000000,-2.384813744
14150,1788414587.878867388,993,1788414587.863806725,1788414587631763998,247.103453,11,30.525688379,0.000000000,-2.334280770
14151,1788414587.889087439,993,1788414587.863806725,1788414587631763998,257.323503,11,30.525688379,0.000000000,-2.296074923
14152,1788414587.898932695,993,1788414587.863806725,1788414587631763998,267.168760,11,31.243633497,0.000000000,-2.272872487
14153,1788414587.908950090,993,1788414587.863806725,1788414587631763998,277.186155,11,31.243633497,0.000000000,-2.261969791
14154,1788414587.919312477,993,1788414587.863806725,1788414587631763998,287.548542,11,31.961578614,0.000000000,-2.259073174
14155,1788414587.929210424,993,1788414587.863806725,1788414587631763998,297.446489,11,31.961578614,0.000000000,-2.260313203
14156,1788414587.939070225,993,1788414587.863806725,1788414587631763998,307.306290,11,27.798875126,0.000000000,-2.259302296
14157,1788414587.948959827,993,1788414587.863806725,1788414587631763998,317.195892,11,25.050340123,0.000000000,-2.227882429
14158,1788414587.961057425,993,1788414587.863806725,1788414587631763998,329.293489,11,25.931860485,0.000000000,-2.143242972
14159,1788414587.969015837,993,1788414587.863806725,1788414587631763998,337.251902,11,25.931860485,0.000000000,-2.035351003
14160,1788414587.979472637,994,1788414587.966798306,1788414587731241490,248.231173,10,26.796318304,0.000000000,-1.945299065
14161,1788414587.988929510,994,1788414587.966798306,1788414587731241490,257.688046,10,26.796318304,0.000000000,-1.886047621
14162,1788414587.999136448,994,1788414587.966798306,1788414587731241490,267.894983,10,27.712115834,0.000000000,-1.855116026
14163,1788414588.009226799,994,1788414587.966798306,1788414587731241490,277.985334,10,27.712115834,0.000000000,-1.844109477
14164,1788414588.018910646,994,1788414587.966798306,1788414587731241490,287.669182,10,28.623996409,0.000000000,-1.844369612
14165,1788414588.029375553,994,1788414587.966798306,1788414587731241490,298.134089,10,28.623996409,0.000000000,-1.849341594
14166,1788414588.038939476,994,1788414587.966798306,1788414587731241490,307.698011,10,24.747348539,0.000000000,-1.852192196
14167,1788414588.049409628,994,1788414587.966798306,1788414587731241490,318.168163,10,21.885223317,0.000000000,-1.826490170
14168,1788414588.064070463,994,1788414587.966798306,1788414587731241490,332.828999,10,22.609702833,0.000000000,-1.749950312
14169,1788414588.067861557,994,1788414587.966798306,1788414587731241490,336.620092,10,22.609702833,0.000000000,-1.650204225
14170,1788414588.080299854,995,1788414588.067976952,1788414587831868040,248.431683,9,23.571031991,0.000000000,-1.565654652
14171,1788414588.088003874,995,1788414588.067976952,1788414587831868040,256.135702,9,23.571031991,0.000000000,-1.508218663
14172,1788414588.099893093,995,1788414588.067976952,1788414587831868040,268.024921,9,24.555225864,0.000000000,-1.476495378
14173,1788414588.109706640,995,1788414588.067976952,1788414587831868040,277.838469,9,24.555225864,0.000000000,-1.463793962
14174,1788414588.119847536,995,1788414588.067976952,1788414587831868040,287.979364,9,25.507689165,0.000000000,-1.462409819
14175,1788414588.130080700,995,1788414588.067976952,1788414587831868040,298.212528,9,25.507689165,0.000000000,-1.466179681
14176,1788414588.137844801,995,1788414588.067976952,1788414587831868040,305.976629,9,23.735586976,0.000000000,-1.469845337
14177,1788414588.149690628,995,1788414588.067976952,1788414587831868040,317.822456,9,21.043826970,0.000000000,-1.450028648
14178,1788414588.159729719,995,1788414588.067976952,1788414587831868040,327.861547,9,21.520000793,0.000000000,-1.384299091
14179,1788414588.170001984,996,1788414588.164665699,1788414587931649645,238.352537,10,23.089991016,0.000000000,-1.296194617
14180,1788414588.177785397,996,1788414588.164665699,1788414587931649645,246.135950,10,24.062886900,0.000000000,-1.221401315
14181,1788414588.189661026,996,1788414588.164665699,1788414587931649645,258.011580,10,24.062886900,0.000000000,-1.171519248
14182,1788414588.199685097,996,1788414588.164665699,1788414587931649645,268.035650,10,25.033677913,0.000000000,-1.144965193
14183,1788414588.209784746,996,1788414588.164665699,1788414587931649645,278.135300,10,25.033677913,0.000000000,-1.135099027
14184,1788414588.219951630,996,1788414588.164665699,1788414587931649645,288.302183,10,25.949344627,0.000000000,-1.134834831
14185,1788414588.229702473,996,1788414588.164665699,1788414587931649645,298.053026,10,25.949344627,0.000000000,-1.138710603
14186,1788414588.239868641,996,1788414588.164665699,1788414587931649645,308.219194,10,25.320714852,0.000000000,-1.139729788
14187,1788414588.249825716,996,1788414588.164665699,1788414587931649645,318.176270,10,22.851150648,0.000000000,-1.115837636
14188,1788414588.259688616,996,1788414588.164665699,1788414587931649645,328.039169,10,23.223821137,0.000000000,-1.051477370
14189,1788414588.269821882,997,1788414588.264433146,1788414588031260197,238.561630,11,23.193969824,0.000000000,-0.968966837
14190,1788414588.279670477,997,1788414588.264433146,1788414588031260197,248.410225,11,24.025026820,0.000000000,-0.897356241
14191,1788414588.289609432,997,1788414588.264433146,1788414588031260197,258.349180,11,24.025026820,0.000000000,-0.847434043
14192,1788414588.299704313,997,1788414588.264433146,1788414588031260197,268.444061,11,24.999303533,0.000000000,-0.819483260
14193,1788414588.309708118,997,1788414588.264433146,1788414588031260197,278.447866,11,24.999303533,0.000000000,-0.808002373
14194,1788414588.319654703,997,1788414588.264433146,1788414588031260197,288.394451,11,25.916310820,0.000000000,-0.806444140
14195,1788414588.329867840,997,1788414588.264433146,1788414588031260197,298.607588,11,25.916310820,0.000000000,-0.809492971
14196,1788414588.339851618,997,1788414588.264433146,1788414588031260197,308.591366,11,25.717388258,0.000000000,-0.813321527
14197,1788414588.349693775,997,1788414588.264433146,1788414588031260197,318.433523,11,23.472752401,0.000000000,-0.800727164
14198,1788414588.359713793,997,1788414588.264433146,1788414588031260197,328.453541,11,23.850672045,0.000000000,-0.754024254
14199,1788414588.369812250,997,1788414588.264433146,1788414588031260197,338.551998,11,23.850672045,0.000000000,-0.689818830
14200,1788414588.380337238,998,1788414588.369003057,1788414588131878631,248.458624,10,24.434479677,0.000000000,-0.634111871
14201,1788414588.387901545,998,1788414588.369003057,1788414588131878631,256.022930,10,24.434479677,0.000000000,-0.595250631
14202,1788414588.399501324,998,1788414588.369003057,1788414588131878631,267.622709,10,25.399586300,0.000000000,-0.572971067
14203,1788414588.409680367,998,1788414588.369003057,1788414588131878631,277.801752,10,25.399586300,0.000000000,-0.563424488
14204,1788414588.419559717,998,1788414588.369003057,1788414588131878631,287.681103,10,26.331427022,0.000000000,-0.561720764
14205,1788414588.429896593,998,1788414588.369003057,1788414588131878631,298.017979,10,26.331427022,0.000000000,-0.563779249
14206,1788414588.439690351,998,1788414588.369003057,1788414588131878631,307.811737,10,26.303931942,0.000000000,-0.566585357
14207,1788414588.449721336,998,1788414588.369003057,1788414588131878631,317.842722,10,24.271417031,0.000000000,-0.554327909
14208,1788414588.459740639,998,1788414588.369003057,1788414588131878631,327.862024,10,24.643074855,0.000000000,-0.510456499
14209,1788414588.469803095,998,1788414588.369003057,1788414588131878631,337.924480,10,24.643074855,0.000000000,-0.450381825
14210,1788414588.480278730,999,1788414588.469319105,1788414588231798628,248.480320,9,25.069303449,0.000000000,-0.399506672
14211,1788414588.487809181,999,1788414588.469319105,1788414588231798628,256.010771,9,25.069303449,0.000000000,-0.366952117
14212,1788414588.499608278,999,1788414588.469319105,1788414588231798628,267.809868,9,26.004441209,0.000000000,-0.351198051
14213,1788414588.509747267,999,1788414588.469319105,1788414588231798628,277.948856,9,26.004441209,0.000000000,-0.346600175
14214,1788414588.519776106,999,1788414588.469319105,1788414588231798628,287.977695,9,26.939578968,0.000000000,-0.347910243
14215,1788414588.529904842,999,1788414588.469319105,1788414588231798628,298.106432,9,26.939578968,0.000000000,-0.351390787
14216,1788414588.539990187,999,1788414588.469319105,1788414588231798628,308.191776,9,26.931550508,0.000000000,-0.354637022
14217,1788414588.549762249,999,1788414588.469319105,1788414588231798628,317.963839,9,25.092202437,0.000000000,-0.343152094
14218,1788414588.559830189,999,1788414588.469319105,1788414588231798628,328.031778,9,25.436911564,0.000000000,-0.301548464
14219,1788414588.569999218,1000,1788414588.565486431,1788414588332377583,237.621546,11,23.584194297,0.000000000,-0.250054683
14220,1788414588.577589989,1000,1788414588.565486431,1788414588332377583,245.212317,11,23.595851975,0.000000000,-0.218564780
14221,1788414588.589631319,1000,1788414588.565486431,1788414588332377583,257.253647,11,24.110074696,0.000000000,-0.209127517
14222,1788414588.599648476,1000,1788414588.565486431,1788414588332377583,267.270803,11,24.121732374,0.000000000,-0.211457773
14223,1788414588.609569311,1000,1788414588.565486431,1788414588332377583,277.191639,11,24.635955096,0.000000000,-0.218182636
14224,1788414588.619720697,1000,1788414588.565486431,1788414588332377583,287.343025,11,24.647612773,0.000000000,-0.225050724
14225,1788414588.629730701,1000,1788414588.565486431,1788414588332377583,297.353029,11,25.152315760,0.000000000,-0.230222305
14226,1788414588.639766216,1000,1788414588.565486431,1788414588332377583,307.388544,11,25.163287692,0.000000000,-0.233351178
14227,1788414588.649727583,1000,1788414588.565486431,1788414588332377583,317.349911,11,21.488306047,0.000000000,-0.229622396
14228,1788414588.659654856,1000,1788414588.565486431,1788414588332377583,327.277184,11,21.487403177,0.000000000,-0.213557674
14229,1788414588.669735432,1000,1788414588.565486431,1788414588332377583,337.357759,11,22.667600551,0.000000000,-0.191180577
14230,1788414588.679894924,1001,1788414588.675227165,1788414588431687541,248.207569,12,22.656082821,0.000000000,-0.171851635
14231,1788414588.689783573,1001,1788414588.675227165,1788414588431687541,258.096218,12,23.835925511,0.000000000,-0.158760926
14232,1788414588.699811697,1001,1788414588.675227165,1788414588431687541,268.124342,12,23.839082753,0.000000000,-0.151665323
14233,1788414588.709955931,1001,1788414588.675227165,1788414588431687541,278.268576,12,25.019722823,0.000000000,-0.148927816
14234,1788414588.719858646,1001,1788414588.675227165,1788414588431687541,288.171291,12,25.024604987,0.000000000,-0.148739070
14235,1788414588.729931355,1001,1788414588.675227165,1788414588431687541,298.243999,12,26.138866448,0.000000000,-0.149679591
14236,1788414588.737888336,1001,1788414588.675227165,1788414588431687541,306.200981,12,25.485829923,0.000000000,-0.150893219
14237,1788414588.749821901,1001,1788414588.675227165,1788414588431687541,318.134546,12,23.349170638,0.000000000,-0.124059517
14238,1788414588.759854555,1001,1788414588.675227165,1788414588431687541,328.167200,12,23.346298623,0.000000000,-0.036386338
14239,1788414588.769689083,1001,1788414588.675227165,1788414588431687541,338.001728,12,24.573329986,0.000000000,0.082580377
14240,1788414588.779913664,1001,1788414588.675227165,1788414588431687541,348.226309,12,24.572641132,0.000000000,0.184380720
14241,1788414588.789721489,1001,1788414588.675227165,1788414588431687541,358.034134,12,25.764390022,0.000000000,0.252854106
14242,1788414588.799803019,1002,1788414588.793470144,1788414588532057475,267.745495,8,25.765825448,0.000000000,0.289673492
