control_seq,control_record_time_sec,control_steering_target,control_throttle,control_brake,chassis_record_time_sec,chassis_time_delta_ms,chassis_speed_mps,chassis_steering_percentage,chassis_steering_percentage_cmd,chassis_brake_percentage,chassis_throttle_percentage,localization_record_time_sec,localization_time_delta_ms,localization_x,localization_y,localization_heading
6976,1783598544.2143772,-0.24093668145217123,28.00333477336256,0.0,1783598544.2214346,7.057428359985352,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,6.7501068115234375,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6977,1783598544.2243383,-0.2421992281320405,27.611900546011814,0.0,1783598544.2214346,-2.9036998748779297,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,-3.2110214233398438,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6978,1783598544.234224,-0.24693166141270778,27.777821403882246,0.0,1783598544.2214346,-12.789487838745117,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,-13.096809387207031,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6979,1783598544.2444088,-0.2534891537083969,27.784108011865136,0.0,1783598544.2214346,-22.974252700805664,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,-23.281574249267578,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6980,1783598544.2544718,-0.25914290291694875,27.950587394021756,0.0,1783598544.2214346,-33.03718566894531,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,-33.34450721740723,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6981,1783598544.264475,-0.2629668038671315,27.957405177022714,0.0,1783598544.2214346,-43.04051399230957,5.121387481689453,-0.07228100299835205,,0.0,56.00666809082031,1783598544.2211273,-43.347835540771484,123.66302490234375,-132.98995971679688,-0.00048642392754105757
6982,1783598544.2750967,-0.26503509543614256,28.15191981846476,0.0,1783598544.3215895,46.492815017700195,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,46.362876892089844,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6983,1783598544.2824674,-0.26582728604854855,28.15934133897695,0.0,1783598544.3215895,39.12210464477539,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,38.99216651916504,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6984,1783598544.29436,-0.2658744075395901,28.351589019077455,0.0,1783598544.3215895,27.22954750061035,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,27.099609375,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6985,1783598544.304486,-0.265593475262322,28.359614277100892,0.0,1783598544.3215895,17.10343360900879,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,16.973495483398438,124.17813873291016,-132.9904022216797,-0.0006345436073518229
6986,1783598544.3144588,-0.2652452880503712,28.552465694712623,0.0,1783598544.3215895,7.130622863769531,5.123166084289551,-0.07957358658313751,,0.0,57.10493469238281,1783598544.3214595,7.00068473815918,124.17813873291016,-132.9904022216797,-0.0006345436073518229
