record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,routing_header_timestamp_sec,routing_header_sequence_num,routing_header_module_name,routing_header_lidar_timestamp,routing_header_camera_timestamp,routing_header_radar_timestamp
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598568561693007,1783598568.561693,/apollo/planning,apollo.planning.ADCTrajectory,1783598568.5609362,522,522,planning,1783598568418449604,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598568647416182,1783598568.647416,/apollo/planning,apollo.planning.ADCTrajectory,1783598568.646984,523,523,planning,1783598568518444944,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598568759613650,1783598568.7596138,/apollo/planning,apollo.planning.ADCTrajectory,1783598568.7587945,524,524,planning,1783598568618429937,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598568856109419,1783598568.8561094,/apollo/planning,apollo.planning.ADCTrajectory,1783598568.8554492,525,525,planning,1783598568718448525,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598568953971130,1783598568.9539711,/apollo/planning,apollo.planning.ADCTrajectory,1783598568.9533477,526,526,planning,1783598568818352977,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569058539576,1783598569.0585396,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.0579147,527,527,planning,1783598568918787708,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569164484781,1783598569.164485,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.1638005,528,528,planning,1783598569018472879,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569260462653,1783598569.2604625,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.2598376,529,529,planning,1783598569118399494,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569401595159,1783598569.401595,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.3996801,530,530,planning,1783598569218360359,0,0,1783598537.4674547,0,dreamview,0,0,0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598569482031846,1783598569.4820318,/apollo/planning,apollo.planning.ADCTrajectory,1783598569.4813485,531,531,planning,1783598569318258990,0,0,1783598537.4674547,0,dreamview,0,0,0
