source_line,wall_time,tid,msg_time,queue_wait_ms,inject_sleep_ms,proc_ms,total_ms,down_sample_ms,fuse_ms,shuffle_ms,cloud_to_array_ms,inference_ms,postprocess_ms,nms_ms,proc_over_bridge_step_ms
282612,19:30:26.369017,389560,1783942222.147402,4105.8,0.0,115.8,4221.6,nan,nan,nan,nan,nan,nan,nan,15.799999999999997
282685,19:30:26.483439,389560,1783942222.24737,4121.8,0.0,114.3,4236.1,0.073634,3.84315,0.000256,0.51825,108.135,0.072929,1.37539,14.299999999999997
282755,19:30:26.602699,389560,1783942222.348091,4135.5,0.0,119.1,4254.6,nan,nan,nan,nan,nan,nan,nan,19.099999999999994
282830,19:30:26.718624,389560,1783942222.447428,4155.4,0.0,115.8,4271.2,0.081857,3.6996,0.00048,0.495562,109.415,0.071874,1.73885,15.799999999999997
282917,19:30:26.832818,389560,1783942222.547555,4171.2,0.0,114.0,4285.3,0.075361,3.70062,0.000256,0.495434,107.768,0.070946,1.65619,14.0
282982,19:30:26.947535,389560,1783942222.647785,4185.2,0.0,114.5,4299.7,nan,nan,nan,nan,nan,nan,nan,14.5
283060,19:30:27.072443,389570,1783942222.74832,4199.4,0.0,124.7,4324.1,0.230149,9.91035,0.00016,1.33747,110.975,0.181156,1.68208,24.700000000000003
283131,19:30:27.190179,389570,1783942222.847829,4224.8,0.0,117.5,4342.3,nan,nan,nan,nan,nan,nan,nan,17.5
283197,19:30:27.305853,389570,1783942222.947943,4242.5,0.0,115.5,4357.9,0.091426,5.34545,0.000288,0.724143,107.677,0.113826,1.23715,15.5
283267,19:30:27.420718,389570,1783942223.047628,4260.1,0.0,113.0,4373.1,0.075617,3.59908,0.000288,0.496106,107.061,0.094658,1.46144,13.0
283344,19:30:27.541373,389565,1783942223.147768,4273.2,0.0,120.4,4393.6,nan,nan,nan,nan,nan,nan,nan,20.400000000000006
283413,19:30:27.660064,389565,1783942223.247797,4293.8,0.0,118.5,4412.3,0.088546,5.46101,0.00032,0.699151,109.996,0.087842,1.95761,18.5
283482,19:30:27.793192,389565,1783942223.34774,4312.5,0.0,133.0,4445.4,nan,nan,nan,nan,nan,nan,nan,33.0
283553,19:30:27.911811,389565,1783942223.447334,4346.1,0.0,118.4,4464.5,nan,nan,nan,nan,nan,nan,nan,18.400000000000006
283618,19:30:28.029011,389565,1783942223.548002,4364.0,0.0,117.0,4481.0,nan,nan,nan,nan,nan,nan,nan,17.0
283690,19:30:28.144761,389565,1783942223.64727,4381.9,0.0,115.6,4497.5,nan,nan,nan,nan,nan,nan,nan,15.599999999999994
283764,19:30:28.262743,389565,1783942223.747749,4397.2,0.0,117.8,4515.0,0.085729,4.55306,0.00032,0.607946,109.582,0.115298,2.52455,17.799999999999997
283834,19:30:28.380263,389565,1783942223.84745,4415.5,0.0,117.3,4532.8,0.102242,5.92736,0.000288,0.750923,108.656,0.074369,1.57487,17.299999999999997
283905,19:30:28.495662,389565,1783942223.948056,4432.4,0.0,115.3,4547.6,0.072577,3.58217,0.000256,0.508456,109.016,0.080225,1.79625,15.299999999999997
283971,19:30:28.611393,389565,1783942224.04757,4448.3,0.0,115.6,4563.8,0.072481,3.53417,0.000288,0.498279,108.64,0.09965,2.43281,15.599999999999994
284046,19:30:28.728807,389565,1783942224.147131,4464.5,0.0,117.2,4581.7,nan,nan,nan,nan,nan,nan,nan,17.200000000000003
284113,19:30:28.849336,389565,1783942224.247738,4481.3,0.0,120.3,4601.6,0.097602,5.8831,0.00032,0.824749,110.068,0.102273,2.87064,20.299999999999997
284178,19:30:28.973089,389565,1783942224.347733,4501.8,0.0,123.6,4625.4,nan,nan,nan,nan,nan,nan,nan,23.599999999999994
284242,19:30:29.096483,389565,1783942224.447644,4525.7,0.0,123.2,4648.8,0.099905,6.88654,0.00032,0.940238,111.439,0.103746,3.34466,23.200000000000003
284306,19:30:29.221436,389565,1783942224.54836,4548.3,0.0,124.7,4673.1,nan,nan,nan,nan,nan,nan,nan,24.700000000000003
284379,19:30:29.338588,389565,1783942224.647344,4574.4,0.0,116.8,4691.2,nan,nan,nan,nan,nan,nan,nan,16.799999999999997
284445,19:30:29.456344,389565,1783942224.748181,4590.6,0.0,117.6,4708.2,0.074593,3.39535,0.000288,0.495111,111.466,0.086177,1.78979,17.599999999999994
284518,19:30:29.571424,389565,1783942224.847447,4609.1,0.0,114.9,4724.0,0.081794,3.53833,0.0,0.495495,108.78,0.089409,1.63356,14.900000000000006
284584,19:30:29.688777,389565,1783942224.947895,4623.7,0.0,117.2,4740.9,0.080993,4.28253,0.000224,0.61729,109.27,0.102017,2.56609,17.200000000000003
284647,19:30:29.808733,389565,1783942225.047251,4641.8,0.0,119.6,4761.5,0.08701,5.4508,0.000288,0.784236,110.319,0.112481,2.6522,19.599999999999994
284709,19:30:29.927407,389565,1783942225.147147,4661.8,0.0,118.4,4780.3,0.103074,5.70146,0.000416,0.722315,109.397,0.10349,2.06304,18.400000000000006
284777,19:30:30.045976,389565,1783942225.247022,4680.6,0.0,118.4,4799.0,0.092609,5.77011,0.000384,0.782924,109.466,0.102658,1.88592,18.400000000000006
284843,19:30:30.165570,389565,1783942225.347752,4698.4,0.0,119.4,4817.8,nan,nan,nan,nan,nan,nan,nan,19.400000000000006
284906,19:30:30.282861,389565,1783942225.447728,4718.0,0.0,117.1,4835.1,nan,nan,nan,nan,nan,nan,nan,17.099999999999994
284965,19:30:30.400311,389565,1783942225.547402,4735.7,0.0,117.3,4852.9,nan,nan,nan,nan,nan,nan,nan,17.299999999999997
285033,19:30:30.516228,389565,1783942225.647804,4752.7,0.0,115.7,4868.4,0.075746,3.57177,0.000288,0.49524,108.968,0.090786,2.28551,15.700000000000003
285104,19:30:30.632577,389565,1783942225.747148,4769.3,0.0,116.2,4885.4,0.085889,4.204,0.000512,0.534409,108.696,0.080865,2.07203,16.200000000000003
285173,19:30:30.750666,389565,1783942225.847454,4785.3,0.0,117.9,4903.2,0.080002,4.44804,0.000384,0.536968,109.311,0.10541,3.15653,17.900000000000006
285232,19:30:30.871373,389565,1783942225.947221,4803.7,0.0,120.5,4924.2,nan,nan,nan,nan,nan,nan,nan,20.5
285292,19:30:30.991393,389565,1783942226.047186,4824.4,0.0,119.8,4944.2,nan,nan,nan,nan,nan,nan,nan,19.799999999999997
285358,19:30:31.109177,389565,1783942226.14747,4844.1,0.0,117.6,4961.7,0.082241,4.56337,0.000352,0.654634,110.35,0.088833,1.56911,17.599999999999994
285418,19:30:31.229296,389565,1783942226.247155,4862.2,0.0,119.9,4982.1,0.093377,6.13555,0.000288,0.815789,109.893,0.113282,2.54628,19.900000000000006
285491,19:30:31.350003,389565,1783942226.347791,4881.7,0.0,120.5,5002.2,nan,nan,nan,nan,nan,nan,nan,20.5
285558,19:30:31.469830,389565,1783942226.447975,4902.2,0.0,119.6,5021.9,0.092226,6.62359,0.00032,0.853357,109.114,0.099873,2.17767,19.599999999999994
285622,19:30:31.588742,389565,1783942226.548102,4921.9,0.0,118.7,5040.6,nan,nan,nan,nan,nan,nan,nan,18.700000000000003
285688,19:30:31.706804,389565,1783942226.647551,4941.4,0.0,117.8,5059.3,0.088449,5.24053,0.000288,0.69281,109.113,0.106209,2.30327,17.799999999999997
285754,19:30:31.827443,389565,1783942226.74775,4959.3,0.0,120.4,5079.7,nan,nan,nan,nan,nan,nan,nan,20.400000000000006
285817,19:30:31.948755,389565,1783942226.848334,4979.3,0.0,121.1,5100.4,nan,nan,nan,nan,nan,nan,nan,21.099999999999994
285878,19:30:32.068923,389565,1783942226.947471,5001.5,0.0,120.0,5121.5,nan,nan,nan,nan,nan,nan,nan,20.0
285938,19:30:32.188467,389565,1783942227.047329,5021.8,0.0,119.3,5141.1,0.099842,6.26346,0.000288,0.81438,109.389,0.107746,2.33114,19.299999999999997
286001,19:30:32.309902,389565,1783942227.147551,5041.1,0.0,121.2,5162.4,0.095202,5.64581,0.000288,0.725996,111.842,0.088769,2.52775,21.200000000000003
286061,19:30:32.428573,389565,1783942227.24721,5062.9,0.0,118.5,5181.4,nan,nan,nan,nan,nan,nan,nan,18.5
286130,19:30:32.545182,389565,1783942227.347612,5081.2,0.0,116.4,5197.6,nan,nan,nan,nan,nan,nan,nan,16.400000000000006
286898,19:30:33.797995,389567,1783942233.547608,150.7,0.0,99.7,250.4,0.071937,3.46175,0.000256,0.495112,92.1324,0.084833,3.20146,-0.29999999999999716
286958,19:30:33.902638,389567,1783942233.647228,150.9,0.0,104.5,255.4,0.075777,4.11539,0.000288,0.557705,95.4453,0.089698,3.86515,4.5
287019,19:30:34.013150,389567,1783942233.747366,155.5,0.0,110.3,265.8,0.085729,4.51879,0.000288,0.635786,100.139,0.103969,4.3824,10.299999999999997
287085,19:30:34.123010,389567,1783942233.847191,166.3,0.0,109.5,275.8,0.107585,4.9436,0.000288,0.696843,99.4113,0.099202,3.9143,9.5
287155,19:30:34.229049,389567,1783942233.947129,176.0,0.0,105.9,281.9,0.079937,4.41024,0.000256,0.633642,97.08,0.082465,3.25772,5.900000000000006
287222,19:30:34.333498,389567,1783942234.047099,182.1,0.0,104.3,286.4,0.073921,4.01744,0.000289,0.534024,95.2971,0.079585,3.96192,4.299999999999997
287288,19:30:34.437677,389567,1783942234.147134,186.5,0.0,104.0,290.5,0.079554,4.34362,0.000288,0.609129,94.3584,0.099938,4.18669,4.0
287356,19:30:34.540512,389567,1783942234.248205,189.7,0.0,102.7,292.3,0.082401,4.70708,0.00032,0.660362,94.0923,0.067041,2.75415,2.700000000000003
287419,19:30:34.640744,389567,1783942234.347197,193.5,0.0,100.1,293.5,0.070369,3.43013,0.000256,0.491944,92.5517,0.094529,3.08674,0.09999999999999432
287484,19:30:34.743041,389567,1783942234.447466,193.5,0.0,102.1,295.6,0.077633,4.88385,0.000288,0.618378,91.2857,0.114562,4.76635,2.0999999999999943
287546,19:30:34.846614,389567,1783942234.548272,195.0,0.0,103.4,298.3,0.093314,5.33525,0.000352,0.705547,93.0417,0.087937,3.7918,3.4000000000000057
287597,19:30:34.953569,389567,1783942234.647625,199.2,0.0,106.8,305.9,nan,nan,nan,nan,nan,nan,nan,6.799999999999997
287660,19:30:35.069053,389564,1783942234.748266,205.5,0.0,115.3,320.8,nan,nan,nan,nan,nan,nan,nan,15.299999999999997
287722,19:30:35.174422,389564,1783942234.847496,221.7,0.0,105.2,326.9,0.129698,4.53767,0.000288,0.604553,95.9625,0.172835,3.38111,5.200000000000003
287783,19:30:35.279412,389564,1783942234.948272,226.4,0.0,104.8,331.1,0.084546,5.01688,0.000288,0.645354,94.5427,0.178819,3.94246,4.799999999999997
287847,19:30:35.382076,389564,1783942235.04779,231.8,0.0,102.4,334.3,0.212387,4.48112,0.000352,0.64225,92.5055,0.120642,4.09587,2.4000000000000057
287907,19:30:35.482961,389564,1783942235.148263,234.0,0.0,100.7,334.7,nan,nan,nan,nan,nan,nan,nan,0.7000000000000028
287966,19:30:35.581866,389564,1783942235.248309,234.9,0.0,98.6,333.6,0.096866,3.90886,0.000256,0.495816,90.7236,0.186819,2.94731,-1.4000000000000057
288025,19:30:35.679032,389564,1783942235.347557,234.5,0.0,96.9,331.5,nan,nan,nan,nan,nan,nan,nan,-3.0999999999999943
288087,19:30:35.779120,389564,1783942235.448021,231.2,0.0,99.9,331.1,0.073345,3.64217,0.00032,0.494088,91.6981,0.114818,3.59033,-0.09999999999999432
288148,19:30:35.881713,389564,1783942235.548071,231.2,0.0,102.4,333.6,0.079969,4.21274,0.000256,0.579081,94.239,0.073089,2.87028,2.4000000000000057
288207,19:30:35.986775,389564,1783942235.647539,234.3,0.0,104.9,339.2,0.076001,3.71878,0.0,0.493704,96.2926,0.097122,3.91132,4.900000000000006
288264,19:30:36.091892,389564,1783942235.74782,239.1,0.0,104.9,344.1,0.082337,4.82449,0.000288,0.65969,94.4099,0.128802,4.4016,4.900000000000006
288329,19:30:36.195884,389564,1783942235.847647,244.4,0.0,103.8,348.2,nan,nan,nan,nan,nan,nan,nan,3.799999999999997
288392,19:30:36.302431,389564,1783942235.947068,249.0,0.0,106.4,355.4,nan,nan,nan,nan,nan,nan,nan,6.400000000000006
288451,19:30:36.402315,389564,1783942236.047582,255.1,0.0,99.7,354.7,0.088065,5.01496,0.000384,0.697835,89.5375,0.084449,3.89072,-0.29999999999999716
288512,19:30:36.500017,389564,1783942236.147178,255.3,0.0,97.5,352.8,0.080834,4.47988,0.000352,0.582921,88.2454,0.099522,3.67791,-2.5
288574,19:30:36.599321,389564,1783942236.248208,252.0,0.0,99.1,351.1,nan,nan,nan,nan,nan,nan,nan,-0.9000000000000057
288641,19:30:36.701265,389564,1783942236.347893,251.6,0.0,101.8,353.4,0.071873,3.78566,0.000288,0.532456,93.1481,0.127618,3.76937,1.7999999999999972
288698,19:30:36.804598,389564,1783942236.447323,254.2,0.0,103.1,357.3,0.114273,4.89288,0.000288,0.660394,92.711,0.103682,4.26855,3.0999999999999943
288758,19:30:36.914320,389566,1783942236.548244,256.7,0.0,109.4,366.1,0.282276,8.7385,0.000352,0.768652,94.4406,0.113922,4.65783,9.400000000000006
288822,19:30:37.017746,389566,1783942236.648358,266.2,0.0,103.2,369.4,nan,nan,nan,nan,nan,nan,nan,3.200000000000003
288887,19:30:37.118788,389566,1783942236.747054,270.9,0.0,100.8,371.7,0.088482,5.00718,0.00032,0.657707,90.0887,0.10765,4.46023,0.7999999999999972
288947,19:30:37.217718,389566,1783942236.847269,271.7,0.0,98.7,370.4,0.088609,5.36402,0.000352,0.722316,88.2166,0.097889,3.89545,-1.2999999999999972
289010,19:30:37.316151,389566,1783942236.947274,270.6,0.0,98.2,368.9,nan,nan,nan,nan,nan,nan,nan,-1.7999999999999972
289078,19:30:37.417508,389566,1783942237.047734,268.6,0.0,101.1,369.8,0.083714,4.90523,0.000288,0.63217,90.8692,0.189091,4.06208,1.0999999999999943
289142,19:30:37.521143,389566,1783942237.14768,270.0,0.0,103.5,373.5,0.079905,4.35856,0.000256,1.49865,92.7744,0.10365,4.25706,3.5
289206,19:30:37.622216,389566,1783942237.247357,274.0,0.0,100.9,374.9,nan,nan,nan,nan,nan,nan,nan,0.9000000000000057
289265,19:30:37.723801,389566,1783942237.347074,275.3,0.0,101.5,376.7,0.070721,3.51714,0.000224,0.504744,91.9346,0.106529,4.95771,1.5
289328,19:30:37.825243,389566,1783942237.447863,276.1,0.0,101.3,377.4,nan,nan,nan,nan,nan,nan,nan,1.2999999999999972
289387,19:30:37.921988,389566,1783942237.547441,278.0,0.0,96.6,374.5,nan,nan,nan,nan,nan,nan,nan,-3.4000000000000057
289443,19:30:38.019680,389566,1783942237.647617,274.6,0.0,97.5,372.1,nan,nan,nan,nan,nan,nan,nan,-2.5
289506,19:30:38.116274,389566,1783942237.747287,272.6,0.0,96.4,369.0,0.116578,3.98921,0.000224,0.515848,87.0268,0.093474,4.21987,-3.5999999999999943
289572,19:30:38.218663,389566,1783942237.847391,269.1,0.0,102.2,371.3,nan,nan,nan,nan,nan,nan,nan,2.200000000000003
289634,19:30:38.319830,389566,1783942237.947799,271.1,0.0,101.0,372.0,0.091778,5.32523,0.00032,0.79006,91.3206,0.082881,3.00481,1.0
289698,19:30:38.420341,389566,1783942238.047506,272.5,0.0,100.3,372.8,0.075201,3.48092,0.000256,0.490376,91.8209,0.109858,4.05178,0.29999999999999716
289760,19:30:38.521413,389566,1783942238.147145,273.4,0.0,100.9,374.3,nan,nan,nan,nan,nan,nan,nan,0.9000000000000057
289820,19:30:38.618376,389566,1783942238.247257,274.3,0.0,96.8,371.1,0.078497,4.39175,0.000256,0.51908,88.4701,0.078305,3.00494,-3.200000000000003
289879,19:30:38.714555,389566,1783942238.347464,271.1,0.0,96.0,367.1,0.073825,3.66582,0.000256,0.495848,88.5609,0.072737,2.90881,-4.0
289935,19:30:38.807947,389566,1783942238.447068,267.6,0.0,93.2,360.9,0.070881,3.51977,0.000288,0.493543,85.2152,0.093409,3.50581,-6.799999999999997
289995,19:30:38.903493,389566,1783942238.547414,260.7,0.0,95.4,356.1,0.078337,4.22653,0.000256,0.634058,86.9829,0.074946,3.0108,-4.599999999999994
290057,19:30:39.000159,389566,1783942238.647288,256.4,0.0,96.5,352.9,0.074562,3.64217,0.00032,0.495112,88.785,0.076129,3.08718,-3.5
290121,19:30:39.097700,389566,1783942238.747307,253.0,0.0,97.4,350.4,0.074241,3.84886,0.000288,0.493736,89.5147,0.073058,3.06888,-2.5999999999999943
290185,19:30:39.195708,389566,1783942238.847939,249.9,0.0,97.8,347.8,0.073505,3.47887,0.000288,0.495528,90.4397,0.074402,2.99125,-2.200000000000003
290249,19:30:39.290652,389566,1783942238.947612,248.3,0.0,94.8,343.0,0.071777,3.52329,0.000256,0.493576,87.5318,0.074753,2.82526,-5.200000000000003
290308,19:30:39.383518,389566,1783942239.047091,243.7,0.0,92.7,336.4,0.074625,3.48159,0.000256,0.492744,85.2122,0.077505,2.95739,-7.299999999999997
290372,19:30:39.477044,389566,1783942239.14769,236.1,0.0,93.3,329.4,0.072545,3.67337,0.000288,0.513288,84.2705,0.103585,4.22464,-6.700000000000003
290441,19:30:39.573942,389566,1783942239.247428,229.8,0.0,96.7,326.5,0.079425,4.65774,0.000256,0.604522,86.1869,0.094465,4.68187,-3.299999999999997
290500,19:30:39.672035,389566,1783942239.347255,226.9,0.0,97.9,324.8,nan,nan,nan,nan,nan,nan,nan,-2.0999999999999943
290564,19:30:39.766743,389566,1783942239.447524,224.7,0.0,94.5,319.2,0.075009,3.48437,0.000256,0.493991,87.1324,0.079682,2.9747,-5.5
290622,19:30:39.861122,389566,1783942239.547162,219.7,0.0,94.2,314.0,0.076609,3.70294,0.00032,0.492744,86.2907,0.086017,3.21944,-5.799999999999997
290678,19:30:39.955441,389566,1783942239.648178,213.1,0.0,94.2,307.3,0.073377,3.7551,0.000256,0.495752,85.1229,0.092545,4.21299,-5.799999999999997
290744,19:30:40.048660,389566,1783942239.747493,208.1,0.0,93.0,301.2,0.088385,4.43437,0.000288,0.626121,84.3972,0.075105,3.0812,-7.0
290808,19:30:40.138836,389566,1783942239.847754,201.4,0.0,89.7,291.1,nan,nan,nan,nan,nan,nan,nan,-10.299999999999997
290884,19:30:40.245870,389570,1783942239.947668,191.3,0.0,106.9,298.2,nan,nan,nan,nan,nan,nan,nan,6.900000000000006
290952,19:30:40.343247,389570,1783942240.047794,198.2,0.0,97.2,295.5,nan,nan,nan,nan,nan,nan,nan,-2.799999999999997
291017,19:30:40.441411,389570,1783942240.147831,195.6,0.0,98.0,293.6,nan,nan,nan,nan,nan,nan,nan,-2.0
291081,19:30:40.537892,389570,1783942240.247233,194.3,0.0,96.3,290.7,0.085601,4.00797,0.000256,0.51668,87.777,0.084065,3.49775,-3.700000000000003
291150,19:30:40.633569,389570,1783942240.348385,189.7,0.0,95.5,285.2,0.080962,4.49837,0.00032,0.581129,86.6518,0.080129,3.23407,-4.5
291219,19:30:40.727020,389570,1783942240.447937,185.9,0.0,93.2,279.1,0.095265,3.96067,0.000256,0.548424,84.9048,0.079618,3.27922,-6.799999999999997
291283,19:30:40.819085,389570,1783942240.547796,179.4,0.0,91.9,271.3,0.080353,4.33533,0.000288,0.601674,82.7148,0.096353,3.6767,-8.099999999999994
291347,19:30:40.913050,389570,1783942240.647432,171.8,0.0,93.8,265.6,0.084801,4.6114,0.000288,1.08859,83.5957,0.097281,3.84355,-6.200000000000003
291416,19:30:41.007606,389570,1783942240.747803,165.4,0.0,94.4,259.8,0.082945,4.37898,0.000288,0.583465,85.3152,0.085634,3.40482,-5.599999999999994
291489,19:30:41.105026,389570,1783942240.847537,160.2,0.0,97.2,257.5,0.084418,3.62905,0.000288,0.495272,87.592,0.26106,4.56977,-2.799999999999997
291558,19:30:41.209286,389570,1783942240.947784,157.5,0.0,104.0,261.5,0.087554,9.87417,0.000256,0.601609,88.8557,0.121634,4.00019,4.0
291631,19:30:41.306933,389570,1783942241.047566,161.9,0.0,97.4,259.4,0.079298,4.52231,0.000288,0.64017,87.8248,0.09261,3.87136,-2.5999999999999943
291702,19:30:41.401290,389570,1783942241.147829,159.3,0.0,94.2,253.5,nan,nan,nan,nan,nan,nan,nan,-5.799999999999997
291775,19:30:41.495741,389570,1783942241.247674,153.8,0.0,94.3,248.1,0.075105,3.59577,0.000256,1.11071,85.8337,0.072065,3.26383,-5.700000000000003
304408,19:30:59.123822,389558,1783942258.847694,161.5,0.0,114.6,276.1,0.094914,4.47341,0.000256,0.533961,106.594,0.092226,2.43185,14.599999999999994
304477,19:30:59.240518,389558,1783942258.947785,176.2,0.0,116.5,292.7,nan,nan,nan,nan,nan,nan,nan,16.5
304539,19:30:59.356426,389558,1783942259.04819,192.5,0.0,115.7,308.2,nan,nan,nan,nan,nan,nan,nan,15.700000000000003
304606,19:30:59.471849,389558,1783942259.147809,208.8,0.0,115.3,324.0,0.074561,4.43997,0.00032,0.606666,107.981,0.073313,1.84252,15.299999999999997
304671,19:30:59.585156,389558,1783942259.247562,224.5,0.0,113.1,337.6,0.072033,3.7647,0.00032,0.4994,107.164,0.094081,1.31064,13.099999999999994
304732,19:30:59.707048,389570,1783942259.348449,236.9,0.0,121.7,358.6,0.10781,8.7393,0.00016,1.52377,108.384,0.13069,2.44836,21.700000000000003
304805,19:30:59.829948,389566,1783942259.447673,259.6,0.0,122.6,382.3,nan,nan,nan,nan,nan,nan,nan,22.599999999999994
304871,19:30:59.946517,389566,1783942259.547736,282.4,0.0,116.4,398.8,nan,nan,nan,nan,nan,nan,nan,16.400000000000006
304931,19:31:00.062431,389566,1783942259.64756,299.1,0.0,115.7,414.9,nan,nan,nan,nan,nan,nan,nan,15.700000000000003
304992,19:31:00.176187,389566,1783942259.747595,315.0,0.0,113.6,428.6,nan,nan,nan,nan,nan,nan,nan,13.599999999999994
305056,19:31:00.290326,389566,1783942259.847773,328.6,0.0,114.0,442.6,0.076001,3.49177,0.000544,0.498792,107.504,0.070113,2.09568,14.0
305120,19:31:00.407647,389566,1783942259.947498,343.0,0.0,117.1,460.1,0.076449,4.21251,0.000352,0.590697,108.351,0.356741,3.23515,17.099999999999994
305178,19:31:00.526533,389566,1783942260.047512,360.6,0.0,118.4,479.0,nan,nan,nan,nan,nan,nan,nan,18.400000000000006
305244,19:31:00.650838,389561,1783942260.148367,378.3,0.0,124.2,502.5,0.133314,11.0004,0.00016,1.35509,108.17,0.121026,3.05304,24.200000000000003
305294,19:31:00.769786,389561,1783942260.247596,403.5,0.0,118.7,522.2,0.120353,6.7667,0.000288,0.823661,107.949,0.118465,2.65035,18.700000000000003
305356,19:31:00.887800,389561,1783942260.347891,423.1,0.0,116.8,539.9,nan,nan,nan,nan,nan,nan,nan,16.799999999999997
305417,19:31:01.004036,389561,1783942260.448445,439.6,0.0,116.0,555.6,0.08445,5.00689,0.000256,0.658666,107.632,0.084354,2.24557,16.0
305477,19:31:01.121515,389561,1783942260.548299,455.9,0.0,117.3,573.2,0.090497,5.32587,0.000512,0.729547,108.364,0.082018,2.38093,17.299999999999997
305542,19:31:01.237330,389561,1783942260.648214,473.5,0.0,115.6,589.1,0.092226,5.40511,0.00032,0.765387,107.007,0.063745,1.9375,15.599999999999994
305603,19:31:01.350116,389561,1783942260.747942,489.5,0.0,112.6,602.2,0.077825,3.46719,0.000256,0.495496,106.54,0.063073,1.807,12.599999999999994
305662,19:31:01.466279,389561,1783942260.848342,502.0,0.0,116.0,617.9,nan,nan,nan,nan,nan,nan,nan,16.0
305725,19:31:01.579795,389561,1783942260.948182,518.3,0.0,113.4,631.6,nan,nan,nan,nan,nan,nan,nan,13.400000000000006
305783,19:31:01.695360,389561,1783942261.047909,532.1,0.0,115.4,647.4,0.077345,4.44212,0.00032,0.66033,106.508,0.102946,3.27519,15.400000000000006
305839,19:31:01.813648,389561,1783942261.147658,547.9,0.0,118.1,666.0,nan,nan,nan,nan,nan,nan,nan,18.099999999999994
305903,19:31:01.931768,389561,1783942261.248023,565.9,0.0,117.9,683.7,0.11405,7.02155,0.000128,0.820909,106.932,0.096034,2.58775,17.900000000000006
305965,19:31:02.047896,389561,1783942261.34789,584.2,0.0,115.8,700.0,0.092514,5.55378,0.00032,0.757451,106.232,0.092033,2.75819,15.799999999999997
306028,19:31:02.164155,389561,1783942261.447746,600.4,0.0,116.1,716.4,nan,nan,nan,nan,nan,nan,nan,16.099999999999994
306090,19:31:02.278326,389561,1783942261.547231,617.2,0.0,113.9,731.1,nan,nan,nan,nan,nan,nan,nan,13.900000000000006
306150,19:31:02.389297,389561,1783942261.647065,631.4,0.0,110.8,742.2,0.123554,3.4094,0.000256,0.487976,104.612,0.059137,1.93305,10.799999999999997
306208,19:31:02.500626,389561,1783942261.747133,642.4,0.0,111.1,753.5,nan,nan,nan,nan,nan,nan,nan,11.099999999999994
306273,19:31:02.617929,389561,1783942261.847167,653.6,0.0,117.1,770.8,0.101217,3.63913,0.000256,0.51988,110.469,0.118881,2.04842,17.099999999999994
306340,19:31:02.731585,389561,1783942261.947117,671.0,0.0,113.5,784.5,0.087105,4.81899,0.000288,0.665707,104.694,0.085569,2.81915,13.5
306399,19:31:02.846019,389561,1783942262.047165,684.6,0.0,114.2,798.9,nan,nan,nan,nan,nan,nan,nan,14.200000000000003
306456,19:31:02.958454,389561,1783942262.147256,698.9,0.0,112.3,811.2,nan,nan,nan,nan,nan,nan,nan,12.299999999999997
306515,19:31:03.069293,389561,1783942262.247116,711.5,0.0,110.7,822.2,0.076481,4.07232,0.000256,0.587369,103.839,0.066657,1.81628,10.700000000000003
306572,19:31:03.180685,389561,1783942262.3482,721.2,0.0,111.2,832.5,0.077377,3.46287,0.000256,0.491144,104.097,0.117858,2.71067,11.200000000000003
306630,19:31:03.295817,389561,1783942262.447788,733.1,0.0,114.9,848.0,0.085089,5.63935,0.000288,0.753451,106.382,0.102786,1.68502,14.900000000000006
306689,19:31:03.406983,389561,1783942262.547357,748.6,0.0,111.0,859.6,0.071841,3.61253,0.000256,0.510216,104.223,0.094017,2.24461,11.0
306746,19:31:03.523967,389561,1783942262.647113,760.1,0.0,116.8,876.9,0.095362,6.17507,0.00032,0.847917,106.891,0.096578,2.3992,16.799999999999997
306805,19:31:03.638268,389561,1783942262.748423,775.8,0.0,114.0,889.8,nan,nan,nan,nan,nan,nan,nan,14.0
306859,19:31:03.754309,389561,1783942262.847313,791.2,0.0,115.8,907.0,nan,nan,nan,nan,nan,nan,nan,15.799999999999997
306918,19:31:03.868330,389561,1783942262.94819,806.5,0.0,113.7,920.1,nan,nan,nan,nan,nan,nan,nan,13.700000000000003
306968,19:31:03.982453,389561,1783942263.047603,820.9,0.0,113.9,934.8,nan,nan,nan,nan,nan,nan,nan,13.900000000000006
307025,19:31:04.098518,389561,1783942263.147235,835.5,0.0,115.8,951.3,nan,nan,nan,nan,nan,nan,nan,15.799999999999997
307078,19:31:04.214025,389561,1783942263.247439,851.3,0.0,115.3,966.6,0.092066,5.17419,0.00032,0.720363,105.499,0.132738,3.26418,15.299999999999997
307143,19:31:04.340556,389561,1783942263.347243,867.0,0.0,126.3,993.3,nan,nan,nan,nan,nan,nan,nan,26.299999999999997
307197,19:31:04.451474,389561,1783942263.447031,893.7,0.0,110.8,1004.4,0.071201,3.61676,0.000224,0.528008,104.083,0.110689,2.17309,10.799999999999997
307253,19:31:04.562961,389561,1783942263.547851,903.8,0.0,111.3,1015.1,0.082369,3.68303,0.000288,0.500712,104.545,0.071009,2.19674,11.299999999999997
307309,19:31:04.677170,389561,1783942263.647224,915.9,0.0,114.1,1029.9,0.077921,4.03773,0.000256,0.536297,105.616,0.099873,3.3829,14.099999999999994
307362,19:31:04.801841,389558,1783942263.747487,929.9,0.0,124.5,1054.4,nan,nan,nan,nan,nan,nan,nan,24.5
