timestamp,cpu,event,prev_tid,prev_comm,prev_state,next_tid,next_comm,target_tid,waker_tid,orig_cpu,dest_cpu,selection_reason,raw_event
518003.709537,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.709537:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.70956,3,sched_waking,,,,27999,mainboard,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.709560:       sched:sched_waking: comm=mainboard pid=27999 prio=120 target_cpu=003
518003.709567,3,sched_switch,29037,mainboard,R,27999,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.709567:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=27999 next_prio=120
518003.709576,3,sched_switch,27999,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 27999 [003] 518003.709576:       sched:sched_switch: prev_comm=mainboard prev_pid=27999 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.709674,3,sched_waking,,,,27999,mainboard,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.709674:       sched:sched_waking: comm=mainboard pid=27999 prio=120 target_cpu=003
518003.709674,3,sched_migrate_task,27999,mainboard,,,,29037,,3,0,migration_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.709674: sched:sched_migrate_task: comm=mainboard pid=27999 prio=120 orig_cpu=3 dest_cpu=0
518003.709921,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.709921:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.710247,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.710247:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.710253,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.710253:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.710681,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.710681:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.710994,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.710994:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.710999,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.710999:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.711193,3,sched_switch,29037,mainboard,R,28985,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.711193:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=28985 next_prio=120
518003.711223,3,sched_switch,29317,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29317 [003] 518003.711223:       sched:sched_switch: prev_comm=mainboard prev_pid=29317 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.711789,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.711789:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.711809,9,sched_waking,,,,29037,mainboard,29037,29039,,,wake_of_anomaly_target_or_kswapd0,       mainboard 29039 [009] 518003.711809:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.71182,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.711820:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.720632,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.720632:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.720956,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.720956:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.720968,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.720968:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.721059,3,sched_waking,,,,29274,mainboard,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.721059:       sched:sched_waking: comm=mainboard pid=29274 prio=120 target_cpu=003
518003.721066,3,sched_waking,,,,29317,mainboard,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.721066:       sched:sched_waking: comm=mainboard pid=29317 prio=120 target_cpu=003
518003.721072,3,sched_switch,29037,mainboard,R,29274,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.721072:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29274 next_prio=120
518003.721082,3,sched_switch,29274,mainboard,S,29317,mainboard,29037,,,,switch_within_direct_competitor_run_window,       mainboard 29274 [003] 518003.721082:       sched:sched_switch: prev_comm=mainboard prev_pid=29274 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29317 next_prio=120
518003.721089,3,sched_switch,29317,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29317 [003] 518003.721089:       sched:sched_switch: prev_comm=mainboard prev_pid=29317 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.721182,3,sched_waking,,,,29274,mainboard,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.721182:       sched:sched_waking: comm=mainboard pid=29274 prio=120 target_cpu=003
518003.721374,3,sched_switch,29037,mainboard,S,29317,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.721374:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29317 next_prio=120
518003.721676,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.721676:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.721682,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.721682:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.723066,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.723066:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.723198,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.723198:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.723205,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.723205:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.723325,3,sched_switch,29037,mainboard,S,29774,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.723325:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29774 next_prio=120
518003.723404,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.723404:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.72341,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.723410:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.734687,0,sched_waking,,,,28251,dds.udp.27417,29037,0,,,wake_adjacent_to_direct_competitor_run_window,         swapper     0 [000] 518003.734687:       sched:sched_waking: comm=dds.udp.27417 pid=28251 prio=120 target_cpu=003
518003.734706,3,sched_switch,29037,mainboard,R+,28251,dds.udp.27417,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.734706:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27417 next_pid=28251 next_prio=120
518003.734914,3,sched_switch,28251,dds.udp.27417,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27417 28251 [003] 518003.734914:       sched:sched_switch: prev_comm=dds.udp.27417 prev_pid=28251 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.734935,0,sched_waking,,,,28251,dds.udp.27417,29037,27999,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 27999 [000] 518003.734935:       sched:sched_waking: comm=dds.udp.27417 pid=28251 prio=120 target_cpu=003
518003.734945,3,sched_switch,29037,mainboard,R+,28251,dds.udp.27417,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.734945:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27417 next_pid=28251 next_prio=120
518003.734972,3,sched_switch,28251,dds.udp.27417,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27417 28251 [003] 518003.734972:       sched:sched_switch: prev_comm=dds.udp.27417 prev_pid=28251 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.750127,3,sched_waking,,,,28868,mainboard,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.750127:       sched:sched_waking: comm=mainboard pid=28868 prio=120 target_cpu=003
518003.750134,3,sched_switch,29037,mainboard,R+,28868,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.750134:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=mainboard next_pid=28868 next_prio=120
518003.750159,3,sched_switch,28868,mainboard,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 28868 [003] 518003.750159:       sched:sched_switch: prev_comm=mainboard prev_pid=28868 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.763362,3,sched_waking,,,,28191,civetweb-wsock,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.763362:       sched:sched_waking: comm=civetweb-wsock pid=28191 prio=120 target_cpu=003
518003.763372,3,sched_switch,29037,mainboard,R+,28191,civetweb-wsock,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.763372:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=civetweb-wsock next_pid=28191 next_prio=120
518003.763401,3,sched_switch,28191,civetweb-wsock,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,  civetweb-wsock 28191 [003] 518003.763401:       sched:sched_switch: prev_comm=civetweb-wsock prev_pid=28191 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.76896,0,sched_waking,,,,29069,dds.udp.27429,29037,27993,,,wake_adjacent_to_direct_competitor_run_window,        dds.ev.1 27993 [000] 518003.768960:       sched:sched_waking: comm=dds.udp.27429 pid=29069 prio=120 target_cpu=003
518003.768967,3,sched_switch,29037,mainboard,R+,29069,dds.udp.27429,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.768967:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27429 next_pid=29069 next_prio=120
518003.769086,3,sched_waking,,,,29065,dds.ev.1,29037,29069,,,wake_adjacent_to_direct_competitor_run_window,   dds.udp.27429 29069 [003] 518003.769086:       sched:sched_waking: comm=dds.ev.1 pid=29065 prio=120 target_cpu=003
518003.769101,3,sched_switch,29069,dds.udp.27429,S,29065,dds.ev.1,29037,,,,switch_within_direct_competitor_run_window,   dds.udp.27429 29069 [003] 518003.769101:       sched:sched_switch: prev_comm=dds.udp.27429 prev_pid=29069 prev_prio=120 prev_state=S ==> next_comm=dds.ev.1 next_pid=29065 next_prio=120
518003.769117,3,sched_switch,29065,dds.ev.1,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,        dds.ev.1 29065 [003] 518003.769117:       sched:sched_switch: prev_comm=dds.ev.1 prev_pid=29065 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.825111,1,sched_waking,,,,29003,dds.ev.0,29037,29007,,,wake_adjacent_to_direct_competitor_run_window,   dds.udp.27419 29007 [001] 518003.825111:       sched:sched_waking: comm=dds.ev.0 pid=29003 prio=120 target_cpu=003
518003.825118,3,sched_switch,29037,mainboard,R+,29003,dds.ev.0,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.825118:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.ev.0 next_pid=29003 next_prio=120
518003.825143,3,sched_switch,29003,dds.ev.0,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,        dds.ev.0 29003 [003] 518003.825143:       sched:sched_switch: prev_comm=dds.ev.0 prev_pid=29003 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.825179,2,sched_waking,,,,32935,dds.udp.27453,29037,28240,,,wake_adjacent_to_direct_competitor_run_window,        dds.ev.0 28240 [002] 518003.825179:       sched:sched_waking: comm=dds.udp.27453 pid=32935 prio=120 target_cpu=003
518003.825185,3,sched_switch,29037,mainboard,R+,32935,dds.udp.27453,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.825185:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R+ ==> next_comm=dds.udp.27453 next_pid=32935 next_prio=120
518003.825247,3,sched_switch,32935,dds.udp.27453,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27453 32935 [003] 518003.825247:       sched:sched_switch: prev_comm=dds.udp.27453 prev_pid=32935 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.932666,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.932666:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.954203,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.954203:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.954209,0,sched_migrate_task,29037,mainboard,,,,29037,,3,1,migration_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.954209: sched:sched_migrate_task: comm=mainboard pid=29037 prio=120 orig_cpu=3 dest_cpu=1
518003.954223,1,sched_switch,0,swapper/1,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [001] 518003.954223:       sched:sched_switch: prev_comm=swapper/1 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.954596,1,sched_switch,29037,mainboard,S,29772,dds.udp.27447,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.954596:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=dds.udp.27447 next_pid=29772 next_prio=120
518003.954839,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.954839:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=001
518003.954848,1,sched_switch,0,swapper/1,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [001] 518003.954848:       sched:sched_switch: prev_comm=swapper/1 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.955159,1,sched_switch,29037,mainboard,S,0,swapper/1,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.955159:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/1 next_pid=0 next_prio=120
518003.955169,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.955169:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=001
518003.955178,1,sched_switch,0,swapper/1,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [001] 518003.955178:       sched:sched_switch: prev_comm=swapper/1 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.955436,1,sched_switch,29037,mainboard,S,0,swapper/1,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.955436:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/1 next_pid=0 next_prio=120
518003.955521,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.955521:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=001
518003.955528,1,sched_switch,0,swapper/1,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [001] 518003.955528:       sched:sched_switch: prev_comm=swapper/1 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.956404,1,sched_switch,29037,mainboard,S,0,swapper/1,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.956404:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/1 next_pid=0 next_prio=120
518003.956456,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.956456:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=001
518003.956463,1,sched_switch,0,swapper/1,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [001] 518003.956463:       sched:sched_switch: prev_comm=swapper/1 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.957515,1,sched_switch,29037,mainboard,S,0,swapper/1,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.957515:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/1 next_pid=0 next_prio=120
518003.957574,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.957574:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=001
518003.957577,0,sched_migrate_task,29037,mainboard,,,,29037,,1,2,migration_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.957577: sched:sched_migrate_task: comm=mainboard pid=29037 prio=120 orig_cpu=1 dest_cpu=2
518003.957583,2,sched_switch,0,swapper/2,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [002] 518003.957583:       sched:sched_switch: prev_comm=swapper/2 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.95786,2,sched_switch,29037,mainboard,S,0,swapper/2,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [002] 518003.957860:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/2 next_pid=0 next_prio=120
518003.957893,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.957893:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=002
518003.957896,0,sched_migrate_task,29037,mainboard,,,,29037,,2,3,migration_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.957896: sched:sched_migrate_task: comm=mainboard pid=29037 prio=120 orig_cpu=2 dest_cpu=3
518003.957902,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.957902:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.958062,3,sched_waking,,,,32907,cyber_recorder,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.958062:       sched:sched_waking: comm=cyber_recorder pid=32907 prio=120 target_cpu=003
518003.958072,3,sched_switch,29037,mainboard,R,32907,cyber_recorder,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.958072:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=cyber_recorder next_pid=32907 next_prio=120
518003.958086,3,sched_switch,32907,cyber_recorder,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,  cyber_recorder 32907 [003] 518003.958086:       sched:sched_switch: prev_comm=cyber_recorder prev_pid=32907 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.958134,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.958134:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.958305,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.958305:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.958314,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.958314:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.958945,3,sched_switch,29037,mainboard,S,0,swapper/3,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.958945:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
518003.959364,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.959364:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=003
518003.959367,0,sched_migrate_task,29037,mainboard,,,,29037,,3,1,migration_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.959367: sched:sched_migrate_task: comm=mainboard pid=29037 prio=120 orig_cpu=3 dest_cpu=1
518003.95937,1,sched_switch,0,swapper/1,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [001] 518003.959370:       sched:sched_switch: prev_comm=swapper/1 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.959426,0,sched_waking,,,,29110,dds.udp.27433,29037,12,,,wake_adjacent_to_direct_competitor_run_window,     ksoftirqd/0    12 [000] 518003.959426:       sched:sched_waking: comm=dds.udp.27433 pid=29110 prio=120 target_cpu=001
518003.959433,1,sched_switch,29037,mainboard,R,29110,dds.udp.27433,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.959433:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=dds.udp.27433 next_pid=29110 next_prio=120
518003.959481,1,sched_switch,29110,dds.udp.27433,S,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,   dds.udp.27433 29110 [001] 518003.959481:       sched:sched_switch: prev_comm=dds.udp.27433 prev_pid=29110 prev_prio=120 prev_state=S ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.959794,1,sched_switch,29037,mainboard,S,0,swapper/1,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [001] 518003.959794:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=S ==> next_comm=swapper/1 next_pid=0 next_prio=120
518003.960133,0,sched_waking,,,,29037,mainboard,29037,174,,,wake_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.960133:       sched:sched_waking: comm=mainboard pid=29037 prio=120 target_cpu=001
518003.960135,0,sched_migrate_task,29037,mainboard,,,,29037,,1,3,migration_of_anomaly_target_or_kswapd0, irq/134-host_sy   174 [000] 518003.960135: sched:sched_migrate_task: comm=mainboard pid=29037 prio=120 orig_cpu=1 dest_cpu=3
518003.96014,3,sched_switch,0,swapper/3,R,29037,mainboard,29037,,,,switch_involving_anomaly_target_or_kswapd0,         swapper     0 [003] 518003.960140:       sched:sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=mainboard next_pid=29037 next_prio=120
518003.960157,3,sched_waking,,,,32907,cyber_recorder,29037,29037,,,wake_adjacent_to_direct_competitor_run_window,       mainboard 29037 [003] 518003.960157:       sched:sched_waking: comm=cyber_recorder pid=32907 prio=120 target_cpu=003
518003.960161,3,sched_switch,29037,mainboard,R,32907,cyber_recorder,29037,,,,switch_involving_anomaly_target_or_kswapd0,       mainboard 29037 [003] 518003.960161:       sched:sched_switch: prev_comm=mainboard prev_pid=29037 prev_prio=120 prev_state=R ==> next_comm=cyber_recorder next_pid=32907 next_prio=120
